Serial no,R,G,B,40-70比例%,70-120比例%,325比例%,砂粉產地,樹酯品牌,樹酯比例%,色粉1,色粉1比例%(樹酯),色粉2,色粉2比例%(樹酯),色粉3,色粉3比例%(樹酯),偶聯劑%(樹酯),促進劑%(樹酯),固化劑%(樹酯),color
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,219,215,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,214,214,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,212,211,207,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,218,218,218,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,White
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,214,214,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,218,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,213,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,216,211,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,217,211,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Green
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,214,214,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,White
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,213,213,211,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,214,214,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,218,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,218,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,217,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,214,214,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,217,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,217,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,217,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,216,211,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,211,213,210,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,218,219,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,216,211,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,218,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,218,219,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,218,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,216,211,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,214,214,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,217,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,White
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,218,218,216,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,214,214,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,218,218,216,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,216,211,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,217,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,216,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,White
104432 河源2%白,217,217,217,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,White
104432 河源2%白,215,214,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,215,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,213,213,211,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,216,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,215,213,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,217,217,215,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,211,211,209,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,217,212,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源2%白,216,216,214,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,202,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,202,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,203,203,203,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,200,203,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Green
104432 河源3%白,204,204,204,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,201,199,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,199,201,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,200,196,197,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,198,199,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,201,200,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,204,200,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,207,206,204,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,200,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,202,203,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,204,199,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,194,194,194,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,201,201,199,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,197,197,197,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,199,200,195,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,199,197,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,202,203,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,198,198,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,202,200,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,199,199,197,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,199,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,202,201,199,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,200,194,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Green
104432 河源3%白,200,200,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,201,203,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,199,197,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,201,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,200,199,195,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,201,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,204,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Green
104432 河源3%白,200,196,195,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,198,199,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,199,199,197,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,201,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,200,195,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,203,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,202,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,201,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,201,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,205,204,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,203,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,201,202,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,201,202,197,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,196,201,197,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Cyan
104432 河源3%白,207,203,202,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,200,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,201,201,199,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,201,203,202,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,201,199,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,203,203,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,204,203,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,202,203,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,204,200,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,200,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,204,204,202,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,204,199,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,200,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,201,201,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,198,198,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,204,199,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,199,199,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,204,204,204,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,200,199,197,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,198,198,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,198,198,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,202,200,203,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Cyan
104432 河源3%白,199,201,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,194,194,192,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,197,196,192,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,200,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,200,195,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,202,202,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,199,199,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,203,203,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,204,203,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,202,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,204,202,203,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,205,203,206,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Cyan
104432 河源3%白,203,203,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,200,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,203,203,203,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,204,203,199,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,200,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,200,200,200,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,198,198,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,White
104432 河源3%白,198,198,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,198,198,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,201,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,200,200,198,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,199,199,201,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Cyan
104432 河源3%白,200,201,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Yellow
104432 河源3%白,201,202,196,10,44,32,河源,亞邦樹酯,15.8,鈦白粉,3,無,0,無,0,1.2,0.16,0.53,Green
